customer_location,age,gender,mobile_name,sell_price,came_from_facebook,follows_facebook_page,previous_customer,heard_about_shop,engagement_score,engagement_level,price_category
inside_rangamati,28,f,iphone_16_pro_max_1tb,51844.0,no,no,no,yes,1,Low,High
rangamati_sadar,37,f,pixel_8_pro_12/256,19147.0,yes,no,yes,no,1,Low,Medium
rangamati_sadar,46,m,galaxy_s24_ultra_12/256,26463.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,47,m,r-70_turbo_5g_6/128,24471.0,no,no,no,yes,1,Low,Medium
inside_rangamati,42,f,iqoo_neo_9_pro_5g_12/256,21271.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,40,m,note_11s_6/128,21682.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,20,m,galaxy_s24_ultra_12/256,24122.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,43,f,r-70_turbo_5g_6/128,19921.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,22,m,galaxy_m35_5g_8/128,21815.0,no,no,no,no,0,Low,Medium
inside_rangamati,43,f,galaxy_m35_5g_8/128,15204.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,23,f,moto_g85_5g_8/128,26886.0,no,yes,no,no,1,Low,Medium
outside_rangamati,50,m,galaxy_a55_5g_8/128,19617.0,yes,yes,yes,yes,3,High,Medium
rangamati_sadar,27,f,galaxy_s24_ultra_12/256,13473.0,yes,no,no,yes,2,Medium,Low
inside_rangamati,23,f,narzo_n53_4/64,16242.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,50,f,narzo_n53_4/64,25583.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,44,m,redmi_note_12_pro_8/128,14168.0,no,no,no,no,0,Low,Low
outside_rangamati,22,f,iphone_16_pro_256gb,14861.0,no,no,no,yes,1,Low,Low
rangamati_sadar,50,f,iphone_16_pro_256gb,15840.0,no,no,no,no,0,Low,Medium
outside_rangamati,22,f,iphone_16_pro_max_1tb,13919.0,yes,no,no,yes,2,Medium,Low
rangamati_sadar,22,m,r-70_turbo_5g_6/128,24008.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,40,f,galaxy_m35_5g_8/128,21329.0,no,yes,no,no,1,Low,Medium
inside_rangamati,30,f,note_14_pro_5g_8/256,21682.0,no,no,no,yes,1,Low,Medium
inside_rangamati,37,f,pixel_8_pro_12/256,15164.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,48,m,iphone_16_pro_256gb,22239.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,49,f,iphone_16_pro_max_1tb,22812.0,no,no,no,no,0,Low,Medium
outside_rangamati,40,f,narzo_n53_4/64,13013.0,yes,no,yes,yes,2,Medium,Low
outside_rangamati,37,f,galaxy_m35_5g_8/128,17702.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,47,m,iphone_16_pro_max_1tb,200184.0,no,no,no,yes,1,Low,High
inside_rangamati,21,f,galaxy_s24_ultra_12/256,21682.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,32,m,note_11s_6/128,18554.0,no,yes,no,no,1,Low,Medium
inside_rangamati,24,m,note_14_pro_5g_8/256,19496.0,yes,no,yes,no,1,Low,Medium
outside_rangamati,21,m,redmi_note_12_pro_8/128,27196.0,no,no,no,no,0,Low,Medium
rangamati_sadar,39,m,galaxy_a55_5g_8/128,39900.0,no,yes,yes,no,1,Low,High
rangamati_sadar,48,m,vivo_t3x_5g_8/128,25987.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,27,m,vivo_t3x_5g_8/128,24465.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,25,f,narzo_n53_4/64,13646.0,no,no,no,yes,1,Low,Low
inside_rangamati,41,m,pixel_7a_8/128,44686.0,yes,no,no,no,1,Low,High
rangamati_sadar,49,f,iphone_16_pro_256gb,33215.0,no,no,no,yes,1,Low,High
outside_rangamati,24,m,galaxy_s24_ultra_12/256,22955.0,no,no,no,no,0,Low,Medium
rangamati_sadar,28,f,galaxy_s24_ultra_12/256,17150.0,no,no,no,yes,1,Low,Medium
outside_rangamati,35,m,pixel_8_pro_12/256,19680.0,no,no,no,yes,1,Low,Medium
outside_rangamati,23,f,iqoo_neo_9_pro_5g_12/256,40247.0,no,no,no,yes,1,Low,High
outside_rangamati,31,m,moto_g85_5g_8/128,22242.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,45,m,pixel_7a_8/128,25465.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,42,m,iphone_16_pro_max_1tb,20842.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,36,m,redmi_note_12_pro_8/128,15324.0,no,yes,yes,yes,2,Medium,Medium
rangamati_sadar,38,f,moto_g85_5g_8/128,26603.0,no,no,no,yes,1,Low,Medium
inside_rangamati,18,f,iphone_16_pro_max_1tb,25639.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,46,m,galaxy_m35_5g_8/128,26231.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,45,f,narzo_n53_4/64,25907.0,no,no,no,yes,1,Low,Medium
outside_rangamati,24,m,galaxy_a55_5g_8/128,15179.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,27,f,pixel_8_pro_12/256,20129.0,no,yes,yes,yes,2,Medium,Medium
inside_rangamati,39,f,vivo_y200_5g_6/128,16622.0,no,no,no,no,0,Low,Medium
rangamati_sadar,36,m,iqoo_z7_5g_6/128,20099.0,yes,no,no,no,1,Low,Medium
inside_rangamati,42,m,moto_g85_5g_8/128,26091.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,28,m,note_11s_6/128,24516.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,41,f,pixel_7a_8/128,17147.0,yes,yes,yes,yes,3,High,Medium
outside_rangamati,19,f,r-70_turbo_5g_6/128,24479.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,29,m,vivo_t3x_5g_8/128,14599.0,yes,yes,no,no,2,Medium,Low
inside_rangamati,46,m,r-70_turbo_5g_6/128,20846.0,yes,yes,yes,yes,3,High,Medium
outside_rangamati,28,f,galaxy_m35_5g_8/128,26128.0,no,no,yes,no,0,Low,Medium
inside_rangamati,23,f,vivo_t3x_5g_8/128,18994.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,31,m,note_14_pro_5g_8/256,14679.0,yes,no,no,yes,2,Medium,Low
outside_rangamati,45,m,redmi_note_12_pro_8/128,24615.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,23,m,pixel_8_pro_12/256,44547.0,no,no,no,yes,1,Low,High
outside_rangamati,20,m,narzo_n53_4/64,13378.0,yes,no,yes,yes,2,Medium,Low
outside_rangamati,43,m,pixel_8_pro_12/256,13076.0,no,no,no,no,0,Low,Low
rangamati_sadar,45,m,galaxy_s24_ultra_12/256,20742.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,37,f,iqoo_z7_5g_6/128,20039.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,42,m,redmi_note_12_pro_8/128,21682.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,19,m,redmi_note_12_pro_8/128,27211.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,45,f,redmi_note_12_pro_8/128,22336.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,32,f,pixel_8_pro_12/256,21195.0,no,yes,yes,yes,2,Medium,Medium
rangamati_sadar,39,f,vivo_y200_5g_6/128,23347.0,no,no,no,no,0,Low,Medium
inside_rangamati,25,m,moto_g85_5g_8/128,18270.0,no,no,no,no,0,Low,Medium
outside_rangamati,40,m,iphone_16_pro_max_1tb,16189.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,19,f,narzo_n53_4/64,19638.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,42,f,vivo_y200_5g_6/128,14343.0,no,no,no,no,0,Low,Low
rangamati_sadar,41,f,moto_g85_5g_8/128,24157.0,yes,yes,yes,yes,3,High,Medium
inside_rangamati,19,f,vivo_t3x_5g_8/128,25648.0,no,yes,no,no,1,Low,Medium
inside_rangamati,37,m,iqoo_z7_5g_6/128,12723.0,yes,yes,no,yes,3,High,Low
inside_rangamati,18,m,iqoo_neo_9_pro_5g_12/256,18359.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,31,m,note_14_pro_5g_8/256,16373.0,no,yes,no,no,1,Low,Medium
outside_rangamati,20,m,moto_g85_5g_8/128,14442.0,no,yes,no,yes,2,Medium,Low
rangamati_sadar,37,f,galaxy_s24_ultra_12/256,41037.0,no,no,yes,no,0,Low,High
inside_rangamati,34,m,iqoo_neo_9_pro_5g_12/256,14262.0,no,no,no,no,0,Low,Low
outside_rangamati,21,f,galaxy_s24_ultra_12/256,21969.0,no,no,no,yes,1,Low,Medium
outside_rangamati,23,m,iqoo_neo_9_pro_5g_12/256,22514.0,no,yes,no,no,1,Low,Medium
outside_rangamati,40,m,galaxy_s24_ultra_12/256,17382.0,no,no,no,yes,1,Low,Medium
outside_rangamati,28,f,galaxy_a55_5g_8/128,39506.0,no,no,no,no,0,Low,High
outside_rangamati,35,m,galaxy_a55_5g_8/128,39274.0,no,yes,no,yes,2,Medium,High
outside_rangamati,38,f,moto_g85_5g_8/128,15725.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,23,m,galaxy_s24_ultra_12/256,24228.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,42,m,narzo_n53_4/64,24977.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,33,m,narzo_n53_4/64,13351.0,yes,no,no,yes,2,Medium,Low
outside_rangamati,41,m,pixel_7a_8/128,23603.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,38,m,pixel_8_pro_12/256,111325.0,no,no,yes,no,0,Low,High
outside_rangamati,49,m,galaxy_m35_5g_8/128,15303.0,yes,no,no,no,1,Low,Medium
outside_rangamati,46,f,moto_g85_5g_8/128,19273.0,no,no,no,no,0,Low,Medium
outside_rangamati,27,f,iphone_16_pro_max_1tb,38553.0,no,no,no,yes,1,Low,High
inside_rangamati,30,m,iqoo_z7_5g_6/128,20126.0,yes,no,yes,yes,2,Medium,Medium
inside_rangamati,30,m,pixel_7a_8/128,22744.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,49,f,galaxy_s24_ultra_12/256,37404.0,no,no,no,yes,1,Low,High
rangamati_sadar,50,m,iqoo_z7_5g_6/128,23814.0,no,no,no,no,0,Low,Medium
outside_rangamati,23,f,galaxy_m35_5g_8/128,26180.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,19,m,pixel_7a_8/128,18306.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,30,f,galaxy_s24_ultra_12/256,23068.0,no,yes,no,no,1,Low,Medium
outside_rangamati,38,m,iqoo_neo_9_pro_5g_12/256,40818.0,no,no,no,yes,1,Low,High
outside_rangamati,24,m,galaxy_m35_5g_8/128,26659.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,48,m,pixel_7a_8/128,44945.0,no,yes,yes,no,1,Low,High
inside_rangamati,50,f,galaxy_a55_5g_8/128,39768.0,no,yes,no,no,1,Low,High
rangamati_sadar,48,f,galaxy_a55_5g_8/128,25152.0,no,no,no,yes,1,Low,Medium
outside_rangamati,23,f,narzo_n53_4/64,13941.0,no,no,yes,yes,1,Low,Low
inside_rangamati,40,f,iphone_16_pro_256gb,25446.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,42,f,pixel_7a_8/128,19253.0,no,no,no,no,0,Low,Medium
outside_rangamati,21,m,iqoo_z7_5g_6/128,20450.0,no,yes,yes,yes,2,Medium,Medium
inside_rangamati,45,m,galaxy_s24_ultra_12/256,17569.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,42,m,narzo_n53_4/64,22920.0,no,no,no,no,0,Low,Medium
inside_rangamati,48,m,vivo_y200_5g_6/128,19424.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,49,f,iphone_16_pro_max_1tb,32554.0,no,no,yes,yes,1,Low,High
inside_rangamati,36,m,note_11s_6/128,18642.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,31,f,redmi_note_12_pro_8/128,17656.0,yes,yes,yes,yes,3,High,Medium
rangamati_sadar,25,m,galaxy_a55_5g_8/128,39542.0,no,yes,no,no,1,Low,High
rangamati_sadar,36,m,galaxy_a55_5g_8/128,23511.0,no,no,no,yes,1,Low,Medium
outside_rangamati,18,m,iphone_16_pro_256gb,17375.0,no,no,yes,no,0,Low,Medium
outside_rangamati,24,m,iqoo_neo_9_pro_5g_12/256,25035.0,no,no,no,no,0,Low,Medium
outside_rangamati,39,f,vivo_t3x_5g_8/128,23108.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,46,f,r-70_turbo_5g_6/128,21333.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,46,f,vivo_t3x_5g_8/128,25400.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,31,f,narzo_n53_4/64,16239.0,no,no,yes,no,0,Low,Medium
rangamati_sadar,31,f,galaxy_s24_ultra_12/256,25581.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,35,m,redmi_note_12_pro_8/128,19010.0,no,yes,no,no,1,Low,Medium
outside_rangamati,33,m,vivo_t3x_5g_8/128,25609.0,no,no,no,yes,1,Low,Medium
inside_rangamati,41,m,note_14_pro_5g_8/256,15011.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,32,m,note_14_pro_5g_8/256,20526.0,no,no,no,no,0,Low,Medium
inside_rangamati,49,f,redmi_note_12_pro_8/128,27404.0,no,no,no,yes,1,Low,Medium
outside_rangamati,41,m,iqoo_neo_9_pro_5g_12/256,23317.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,36,f,iqoo_neo_9_pro_5g_12/256,25950.0,no,yes,yes,yes,2,Medium,Medium
inside_rangamati,26,m,r-70_turbo_5g_6/128,24392.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,35,f,iqoo_z7_5g_6/128,14287.0,yes,no,no,yes,2,Medium,Low
rangamati_sadar,27,m,note_11s_6/128,25221.0,yes,yes,yes,yes,3,High,Medium
outside_rangamati,21,m,moto_g85_5g_8/128,25961.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,41,m,r-70_turbo_5g_6/128,15905.0,no,no,no,yes,1,Low,Medium
inside_rangamati,41,m,vivo_y200_5g_6/128,15742.0,no,yes,no,no,1,Low,Medium
inside_rangamati,18,f,note_11s_6/128,16769.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,24,f,pixel_8_pro_12/256,15927.0,yes,yes,yes,yes,3,High,Medium
inside_rangamati,29,m,vivo_y200_5g_6/128,26434.0,no,no,no,no,0,Low,Medium
rangamati_sadar,48,m,r-70_turbo_5g_6/128,24164.0,no,no,no,no,0,Low,Medium
outside_rangamati,45,f,note_11s_6/128,21322.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,30,f,note_14_pro_5g_8/256,18446.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,40,f,moto_g85_5g_8/128,13822.0,no,no,no,yes,1,Low,Low
rangamati_sadar,21,f,moto_g85_5g_8/128,26354.0,yes,yes,yes,no,2,Medium,Medium
inside_rangamati,36,f,r-70_turbo_5g_6/128,25555.0,no,yes,no,no,1,Low,Medium
inside_rangamati,19,m,pixel_8_pro_12/256,21572.0,no,yes,no,no,1,Low,Medium
inside_rangamati,45,m,iphone_16_pro_256gb,26726.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,36,f,iqoo_z7_5g_6/128,21542.0,no,no,no,yes,1,Low,Medium
inside_rangamati,48,f,iphone_16_pro_256gb,35568.0,no,no,no,yes,1,Low,High
inside_rangamati,49,m,iphone_16_pro_max_1tb,199505.0,no,no,yes,no,0,Low,High
outside_rangamati,34,f,note_11s_6/128,25962.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,19,f,note_14_pro_5g_8/256,36043.0,yes,no,no,yes,2,Medium,High
outside_rangamati,20,m,note_14_pro_5g_8/256,36358.0,yes,no,no,no,1,Low,High
rangamati_sadar,30,f,galaxy_a55_5g_8/128,20123.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,37,f,galaxy_m35_5g_8/128,17033.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,35,f,galaxy_m35_5g_8/128,17382.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,33,m,narzo_n53_4/64,15437.0,no,no,no,yes,1,Low,Medium
outside_rangamati,20,m,galaxy_a55_5g_8/128,18220.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,22,m,pixel_8_pro_12/256,19515.0,yes,no,no,no,1,Low,Medium
inside_rangamati,29,m,r-70_turbo_5g_6/128,20179.0,no,no,yes,yes,1,Low,Medium
rangamati_sadar,43,f,pixel_7a_8/128,18960.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,41,m,pixel_7a_8/128,24905.0,no,yes,yes,no,1,Low,Medium
inside_rangamati,19,f,narzo_n53_4/64,22605.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,27,m,note_14_pro_5g_8/256,26247.0,no,yes,yes,no,1,Low,Medium
outside_rangamati,23,f,iphone_16_pro_256gb,14002.0,no,yes,no,yes,2,Medium,Low
outside_rangamati,38,f,vivo_t3x_5g_8/128,13201.0,no,no,yes,yes,1,Low,Low
rangamati_sadar,39,f,iqoo_z7_5g_6/128,20209.0,yes,no,yes,no,1,Low,Medium
outside_rangamati,46,m,iphone_16_pro_256gb,20048.0,no,yes,no,no,1,Low,Medium
outside_rangamati,45,f,iphone_16_pro_256gb,13591.0,no,no,no,no,0,Low,Low
inside_rangamati,26,m,redmi_note_12_pro_8/128,27503.0,no,no,no,no,0,Low,Medium
outside_rangamati,22,f,vivo_t3x_5g_8/128,16167.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,48,m,vivo_y200_5g_6/128,23397.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,35,f,iqoo_neo_9_pro_5g_12/256,16480.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,27,f,galaxy_m35_5g_8/128,26350.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,39,m,moto_g85_5g_8/128,15393.0,no,yes,no,no,1,Low,Medium
inside_rangamati,40,f,iphone_16_pro_max_1tb,27401.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,43,m,vivo_t3x_5g_8/128,18449.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,33,m,iphone_16_pro_256gb,21743.0,no,yes,no,no,1,Low,Medium
outside_rangamati,47,f,narzo_n53_4/64,17454.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,45,f,moto_g85_5g_8/128,26092.0,yes,no,no,no,1,Low,Medium
inside_rangamati,45,m,iphone_16_pro_256gb,23359.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,44,f,vivo_t3x_5g_8/128,16253.0,yes,yes,yes,no,2,Medium,Medium
outside_rangamati,39,f,moto_g85_5g_8/128,26091.0,no,no,no,yes,1,Low,Medium
outside_rangamati,20,f,vivo_t3x_5g_8/128,24526.0,no,yes,yes,no,1,Low,Medium
rangamati_sadar,41,f,iqoo_z7_5g_6/128,17042.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,36,m,vivo_t3x_5g_8/128,26482.0,no,yes,yes,no,1,Low,Medium
outside_rangamati,46,m,iqoo_neo_9_pro_5g_12/256,18566.0,yes,no,no,no,1,Low,Medium
inside_rangamati,44,f,iqoo_neo_9_pro_5g_12/256,13564.0,no,yes,no,yes,2,Medium,Low
outside_rangamati,28,m,narzo_n53_4/64,24012.0,no,yes,no,no,1,Low,Medium
inside_rangamati,19,m,iphone_16_pro_max_1tb,23430.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,37,m,galaxy_a55_5g_8/128,39887.0,yes,yes,no,no,2,Medium,High
outside_rangamati,41,f,pixel_8_pro_12/256,20832.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,44,m,pixel_7a_8/128,15137.0,no,no,no,no,0,Low,Medium
outside_rangamati,20,m,note_14_pro_5g_8/256,36939.0,yes,no,no,yes,2,Medium,High
outside_rangamati,27,f,pixel_7a_8/128,20798.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,44,f,iphone_16_pro_256gb,14851.0,no,no,yes,yes,1,Low,Low
outside_rangamati,34,m,note_11s_6/128,19981.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,38,m,iphone_16_pro_max_1tb,37409.0,yes,no,no,no,1,Low,High
inside_rangamati,44,f,note_11s_6/128,13795.0,yes,no,no,yes,2,Medium,Low
outside_rangamati,42,m,pixel_8_pro_12/256,70282.0,no,no,no,yes,1,Low,High
inside_rangamati,18,f,vivo_t3x_5g_8/128,21074.0,no,yes,no,no,1,Low,Medium
inside_rangamati,42,m,narzo_n53_4/64,18462.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,42,f,narzo_n53_4/64,14116.0,no,yes,no,no,1,Low,Low
outside_rangamati,24,f,iqoo_z7_5g_6/128,19870.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,39,f,galaxy_a55_5g_8/128,38938.0,no,no,no,no,0,Low,High
inside_rangamati,48,f,galaxy_m35_5g_8/128,25836.0,yes,no,yes,no,1,Low,Medium
rangamati_sadar,34,m,moto_g85_5g_8/128,16959.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,23,m,galaxy_m35_5g_8/128,18002.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,19,m,galaxy_m35_5g_8/128,14830.0,no,no,no,yes,1,Low,Low
outside_rangamati,39,m,galaxy_s24_ultra_12/256,33595.0,yes,no,no,yes,2,Medium,High
outside_rangamati,44,f,iqoo_z7_5g_6/128,21567.0,no,no,no,no,0,Low,Medium
inside_rangamati,29,f,galaxy_a55_5g_8/128,19273.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,32,f,iphone_16_pro_max_1tb,26319.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,22,m,iphone_16_pro_256gb,24079.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,27,f,vivo_y200_5g_6/128,26508.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,44,m,vivo_t3x_5g_8/128,25175.0,no,no,no,no,0,Low,Medium
inside_rangamati,50,f,note_14_pro_5g_8/256,14674.0,no,yes,yes,yes,2,Medium,Low
inside_rangamati,24,m,pixel_7a_8/128,44501.0,yes,no,no,yes,2,Medium,High
rangamati_sadar,46,f,moto_g85_5g_8/128,18351.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,20,m,narzo_n53_4/64,19677.0,no,no,yes,yes,1,Low,Medium
rangamati_sadar,39,f,iphone_16_pro_max_1tb,50309.0,no,no,no,no,0,Low,High
inside_rangamati,48,m,galaxy_s24_ultra_12/256,17928.0,no,no,no,yes,1,Low,Medium
inside_rangamati,47,m,redmi_note_12_pro_8/128,21546.0,no,no,no,no,0,Low,Medium
rangamati_sadar,46,m,pixel_7a_8/128,18515.0,yes,no,no,no,1,Low,Medium
rangamati_sadar,31,f,narzo_n53_4/64,22045.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,49,f,iqoo_z7_5g_6/128,14021.0,no,yes,no,yes,2,Medium,Low
rangamati_sadar,18,f,iphone_16_pro_256gb,51713.0,no,no,yes,yes,1,Low,High
inside_rangamati,39,f,vivo_y200_5g_6/128,23121.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,47,m,vivo_t3x_5g_8/128,22552.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,38,f,iphone_16_pro_max_1tb,199603.0,no,no,no,yes,1,Low,High
inside_rangamati,30,m,note_14_pro_5g_8/256,17185.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,47,m,note_11s_6/128,18739.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,26,f,iqoo_neo_9_pro_5g_12/256,40339.0,yes,no,no,no,1,Low,High
outside_rangamati,32,m,vivo_y200_5g_6/128,21682.0,no,yes,no,no,1,Low,Medium
inside_rangamati,45,m,r-70_turbo_5g_6/128,23753.0,no,no,no,yes,1,Low,Medium
inside_rangamati,26,m,iphone_16_pro_max_1tb,22434.0,yes,yes,yes,yes,3,High,Medium
outside_rangamati,38,f,pixel_7a_8/128,22146.0,no,no,no,yes,1,Low,Medium
outside_rangamati,19,f,vivo_t3x_5g_8/128,26094.0,no,yes,yes,no,1,Low,Medium
outside_rangamati,45,f,iqoo_z7_5g_6/128,18168.0,no,no,no,yes,1,Low,Medium
outside_rangamati,24,m,iphone_16_pro_max_1tb,16479.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,22,f,pixel_7a_8/128,22110.0,yes,no,yes,yes,2,Medium,Medium
inside_rangamati,19,m,redmi_note_12_pro_8/128,24120.0,yes,no,yes,no,1,Low,Medium
rangamati_sadar,45,f,pixel_7a_8/128,25397.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,37,f,iqoo_z7_5g_6/128,20416.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,32,f,pixel_7a_8/128,22477.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,20,f,vivo_y200_5g_6/128,19147.0,no,yes,no,no,1,Low,Medium
inside_rangamati,32,m,iphone_16_pro_max_1tb,14081.0,yes,no,no,no,1,Low,Low
rangamati_sadar,44,m,iphone_16_pro_256gb,24454.0,yes,yes,yes,yes,3,High,Medium
rangamati_sadar,45,m,iqoo_z7_5g_6/128,20420.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,48,f,vivo_y200_5g_6/128,14791.0,no,no,no,no,0,Low,Low
outside_rangamati,29,f,note_11s_6/128,13471.0,no,no,yes,no,0,Low,Low
rangamati_sadar,22,f,pixel_7a_8/128,15539.0,no,yes,no,no,1,Low,Medium
outside_rangamati,36,m,vivo_y200_5g_6/128,14737.0,yes,no,no,yes,2,Medium,Low
inside_rangamati,44,m,r-70_turbo_5g_6/128,14188.0,no,no,no,no,0,Low,Low
inside_rangamati,28,m,vivo_t3x_5g_8/128,15159.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,39,f,moto_g85_5g_8/128,15483.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,44,m,note_11s_6/128,25872.0,no,no,no,no,0,Low,Medium
outside_rangamati,42,m,note_11s_6/128,18832.0,no,no,no,yes,1,Low,Medium
outside_rangamati,22,f,galaxy_a55_5g_8/128,18718.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,50,m,iphone_16_pro_max_1tb,14995.0,no,yes,no,yes,2,Medium,Low
rangamati_sadar,18,m,iphone_16_pro_max_1tb,16042.0,no,no,no,no,0,Low,Medium
inside_rangamati,45,m,galaxy_m35_5g_8/128,21682.0,yes,no,no,no,1,Low,Medium
rangamati_sadar,46,f,r-70_turbo_5g_6/128,15011.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,28,m,galaxy_s24_ultra_12/256,24231.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,42,m,vivo_y200_5g_6/128,17554.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,19,m,iphone_16_pro_max_1tb,22609.0,no,no,no,no,0,Low,Medium
outside_rangamati,49,f,galaxy_s24_ultra_12/256,50735.0,no,no,no,no,0,Low,High
outside_rangamati,38,m,redmi_note_12_pro_8/128,14710.0,no,yes,no,yes,2,Medium,Low
outside_rangamati,20,f,galaxy_a55_5g_8/128,39186.0,yes,no,no,no,1,Low,High
rangamati_sadar,46,m,iqoo_neo_9_pro_5g_12/256,26652.0,no,yes,no,no,1,Low,Medium
inside_rangamati,31,m,iqoo_z7_5g_6/128,20904.0,no,yes,no,no,1,Low,Medium
